transaction_id,transaction_date,customer_id,customer_name,product_id,product_name,product_category,region,state,sales_channel,quantity,unit_price,discount,sales_amount,cost,profit,payment_method
1019399,2025-02-02,11930,Customer 11930,P1023,Hiking Backpack,Sports & Outdoors,West,Oregon,Store,4,99.99,0.0,399.96,204.0,195.96,Debit Card
1019400,2025-02-04,12464,Customer 12464,P1025,Hoodie,Clothing,Midwest,Ohio,Online,1,54.99,0.05,52.24,25.0,27.24,Credit Card
1019401,2025-07-17,13331,Customer 13331,P1023,Electric Kettle,Home & Kitchen,Southwest,Texas,Online,3,44.99,0.0,134.97,69.0,65.97,Debit Card
1019402,2025-10-20,11953,Customer 11953,P1022,Camping Tent,Sports & Outdoors,West,Utah,Online,1,179.99,0.05,170.99,96.0,74.99,Credit Card
1019403,2025-01-03,11232,Customer 11232,P1022,Water Bottle,Sports & Outdoors,Southwest,Nevada,Online,3,24.99,0.05,71.22,28.5,42.72,Credit Card
1019404,2025-02-12,10274,Customer 10274,P1007,Yoga Mat,Sports & Outdoors,Midwest,Michigan,Store,3,34.99,0.2,83.98,45.0,38.98,Credit Card
1019405,2025-03-16,14858,Customer 14858,P1011,Camping Tent,Sports & Outdoors,Midwest,Wisconsin,Online,2,179.99,0.0,359.98,192.0,167.98,Debit Card
1019406,2026-05-28,11156,Customer 11156,P1017,T-Shirt,Clothing,West,Washington,Mobile App,3,24.99,0.0,74.97,30.0,44.97,Debit Card
1019407,2025-05-23,14409,Customer 14409,P1009,Hoodie,Clothing,West,Utah,Store,2,54.99,0.0,109.98,50.0,59.98,Credit Card
1019408,2025-12-25,11306,Customer 11306,P1020,Monitor Stand,Office,Northeast,Massachusetts,Online,4,64.99,0.2,207.97,124.0,83.97,Debit Card
1019409,2026-05-17,13715,Customer 13715,P1001,Cookware Set,Home & Kitchen,Midwest,Wisconsin,Store,2,129.99,0.15,220.98,144.0,76.98,Debit Card
1019410,2025-07-09,12323,Customer 12323,P1020,Jeans,Clothing,West,Colorado,Mobile App,1,69.99,0.1,62.99,32.0,30.99,Mobile Pay
1019411,2025-03-26,11318,Customer 11318,P1002,Portable Charger,Electronics,West,Utah,Store,2,34.99,0.0,69.98,35.0,34.98,Debit Card
1019412,2025-11-29,12118,Customer 12118,P1017,Electric Kettle,Home & Kitchen,Northeast,Massachusetts,Online,1,44.99,0.2,35.99,23.0,12.99,Credit Card
1019413,2025-06-29,13367,Customer 13367,P1003,Air Fryer,Home & Kitchen,Midwest,Wisconsin,Mobile App,4,119.99,0.1,431.96,268.0,163.96,Mobile Pay
1019414,2026-02-15,11009,Customer 11009,P1007,Wireless Headphones,Electronics,Midwest,Wisconsin,Online,1,79.99,0.25,59.99,42.0,17.99,Debit Card
1019415,2026-06-14,14440,Customer 14440,P1013,Running Shoes,Clothing,Southeast,Florida,Online,2,109.99,0.1,197.98,116.0,81.98,Credit Card
1019416,2026-05-29,13042,Customer 13042,P1013,Mechanical Keyboard,Office,Southwest,Arizona,Online,1,99.99,0.2,79.99,51.0,28.99,Credit Card
1019417,2025-07-30,11301,Customer 11301,P1020,Wireless Mouse,Office,Midwest,Illinois,Store,1,39.99,0.0,39.99,18.0,21.99,Credit Card
1019418,2025-12-09,12348,Customer 12348,P1011,Office Chair,Office,Southeast,Georgia,Online,1,229.99,0.2,183.99,135.0,48.99,Mobile Pay
1019419,2025-09-04,13657,Customer 13657,P1015,Running Shoes,Clothing,Southeast,Florida,Online,1,109.99,0.05,104.49,58.0,46.49,Cash
1019420,2026-01-04,11106,Customer 11106,P1008,Bluetooth Speaker,Electronics,West,Utah,Online,1,59.99,0.0,59.99,31.0,28.99,Credit Card
1019421,2025-05-31,13984,Customer 13984,P1013,Mechanical Keyboard,Office,West,Colorado,Online,2,99.99,0.05,189.98,102.0,87.98,Cash
1019422,2025-08-08,10387,Customer 10387,P1025,Blender,Home & Kitchen,West,Colorado,Online,1,69.99,0.1,62.99,36.0,26.99,PayPal
1019423,2025-03-04,13824,Customer 13824,P1025,Camping Tent,Sports & Outdoors,West,Oregon,Online,4,179.99,0.05,683.96,384.0,299.96,Credit Card
1019424,2025-05-03,10614,Customer 10614,P1008,USB-C Hub,Electronics,West,Utah,Online,1,39.99,0.0,39.99,19.0,20.99,Credit Card
1019425,2025-05-04,13950,Customer 13950,P1009,Hiking Backpack,Sports & Outdoors,Midwest,Ohio,Store,1,99.99,0.0,99.99,51.0,48.99,PayPal
1019426,2025-07-12,10352,Customer 10352,P1021,Portable Charger,Electronics,Northeast,New Jersey,Mobile App,1,34.99,0.1,31.49,17.5,13.99,Debit Card
1019427,2025-03-26,13939,Customer 13939,P1003,Portable Charger,Electronics,West,Oregon,Online,2,34.99,0.05,66.48,35.0,31.48,Cash
1019428,2025-12-28,10215,Customer 10215,P1022,Water Bottle,Sports & Outdoors,Midwest,Michigan,Store,1,24.99,0.0,24.99,9.5,15.49,Mobile Pay
1019429,2026-06-17,12529,Customer 12529,P1006,Monitor Stand,Office,Southeast,Virginia,Store,3,64.99,0.0,194.97,93.0,101.97,Debit Card
1019430,2026-04-22,10484,Customer 10484,P1003,Coffee Maker,Home & Kitchen,West,Colorado,Store,3,89.99,0.0,269.97,144.0,125.97,Credit Card
1019431,2026-02-18,10789,Customer 10789,P1015,Wireless Mouse,Office,Southeast,South Carolina,Store,1,39.99,0.1,35.99,18.0,17.99,PayPal
1019432,2025-12-30,11699,Customer 11699,P1020,USB-C Hub,Electronics,West,Oregon,Store,4,39.99,0.05,151.96,76.0,75.96,PayPal
1019433,2025-06-23,14554,Customer 14554,P1022,USB-C Hub,Electronics,Midwest,Illinois,Store,2,39.99,0.05,75.98,38.0,37.98,PayPal
1019434,2026-06-07,12659,Customer 12659,P1023,Portable Charger,Electronics,Northeast,New York,Online,1,34.99,0.0,34.99,17.5,17.49,Credit Card
1019435,2025-11-06,11079,Customer 11079,P1016,Cookware Set,Home & Kitchen,West,California,Store,1,129.99,0.0,129.99,72.0,57.99,Mobile Pay
1019436,2026-01-02,12362,Customer 12362,P1014,Smart Watch,Electronics,Southwest,New Mexico,Online,2,149.99,0.1,269.98,172.0,97.98,Mobile Pay
1019437,2025-02-14,10313,Customer 10313,P1013,Coffee Maker,Home & Kitchen,Southwest,Texas,Online,1,89.99,0.1,80.99,48.0,32.99,Credit Card
1019438,2025-12-10,14507,Customer 14507,P1011,Camping Tent,Sports & Outdoors,Midwest,Ohio,Online,2,179.99,0.0,359.98,192.0,177.98,Cash
1019439,2025-04-18,14152,Customer 14152,P1022,Blender,Home & Kitchen,Southeast,Florida,Online,1,69.99,0.2,55.99,36.0,19.99,Mobile Pay
1019440,2025-01-07,14526,Customer 14526,P1024,Cookware Set,Home & Kitchen,Southeast,Florida,Store,1,129.99,0.0,129.99,72.0,57.99,Mobile Pay
1019441,2026-05-22,10914,Customer 10914,P1008,Wireless Headphones,Electronics,Northeast,New Jersey,Store,2,79.99,0.2,127.98,84.0,43.98,Credit Card
1019442,2025-11-30,10919,Customer 10919,P1007,Yoga Mat,Sports & Outdoors,Northeast,New Jersey,Mobile App,1,34.99,0.1,31.49,15.0,16.49,Cash
1019443,2025-01-09,10543,Customer 10543,P1018,USB-C Hub,Electronics,Southeast,North Carolina,Store,3,39.99,0.1,107.97,57.0,50.97,Debit Card
1019444,2025-02-09,14336,Customer 14336,P1006,Cookware Set,Home & Kitchen,Midwest,Wisconsin,Store,3,129.99,0.1,350.97,216.0,134.97,Credit Card
1019445,2026-03-08,12997,Customer 12997,P1012,Hiking Backpack,Sports & Outdoors,Northeast,Pennsylvania,Online,1,99.99,0.1,89.99,51.0,38.99,Credit Card
1019446,2025-10-13,12819,Customer 12819,P1024,Mechanical Keyboard,Office,Midwest,Illinois,Online,1,99.99,0.25,74.99,51.0,23.99,Cash
1019447,2025-03-28,12830,Customer 12830,P1001,Electric Kettle,Home & Kitchen,Southeast,South Carolina,Mobile App,1,44.99,0.0,44.99,23.0,21.99,PayPal
1019448,2025-11-17,13690,Customer 13690,P1025,Running Shoes,Clothing,Southeast,Georgia,Online,1,109.99,0.1,98.99,58.0,40.99,Debit Card
1019449,2026-05-22,14602,Customer 14602,P1001,Smart Watch,Electronics,West,Washington,Online,4,149.99,0.0,599.96,344.0,255.96,PayPal
1019450,2025-12-19,13955,Customer 13955,P1003,Electric Kettle,Home & Kitchen,West,Washington,Store,3,44.99,0.2,107.98,69.0,38.98,Cash
1019451,2026-04-05,11269,Customer 11269,P1019,Monitor Stand,Office,West,Oregon,Store,1,64.99,0.05,61.74,31.0,30.74,Credit Card
1019452,2026-04-21,12012,Customer 12012,P1016,Yoga Mat,Sports & Outdoors,Northeast,Massachusetts,Online,2,34.99,0.0,69.98,30.0,39.98,Credit Card
1019453,2026-06-03,14918,Customer 14918,P1010,Yoga Mat,Sports & Outdoors,Southwest,Texas,Store,1,34.99,0.1,31.49,15.0,16.49,Debit Card
1019454,2025-09-16,12124,Customer 12124,P1020,Monitor Stand,Office,Northeast,New York,Mobile App,3,64.99,0.2,155.98,93.0,62.98,Debit Card
1019455,2026-06-28,13890,Customer 13890,P1005,Blender,Home & Kitchen,Midwest,Wisconsin,Mobile App,5,69.99,0.05,332.45,180.0,152.45,PayPal
1019456,2025-09-20,13775,Customer 13775,P1024,Wireless Mouse,Office,West,Oregon,Mobile App,2,39.99,0.0,79.98,36.0,43.98,Cash
1019457,2025-07-04,14871,Customer 14871,P1017,Yoga Mat,Sports & Outdoors,Southeast,South Carolina,Online,1,34.99,0.0,34.99,15.0,19.99,Credit Card
1019458,2025-10-27,14116,Customer 14116,P1005,Hoodie,Clothing,West,Colorado,Online,1,54.99,0.25,41.24,25.0,16.24,PayPal
1019459,2026-04-15,13038,Customer 13038,P1008,USB-C Hub,Electronics,Southwest,Oklahoma,Store,2,39.99,0.05,75.98,38.0,37.98,Credit Card
1019460,2025-07-02,12196,Customer 12196,P1014,Yoga Mat,Sports & Outdoors,Southeast,Virginia,Store,2,34.99,0.0,69.98,30.0,39.98,Credit Card
1019461,2025-09-21,10117,Customer 10117,P1005,Hiking Backpack,Sports & Outdoors,Northeast,Connecticut,Online,4,99.99,0.25,299.97,204.0,95.97,Credit Card
1019462,2025-05-29,11234,Customer 11234,P1015,USB-C Hub,Electronics,West,Colorado,Online,1,39.99,0.05,37.99,19.0,18.99,PayPal
1019463,2025-07-11,12276,Customer 12276,P1002,T-Shirt,Clothing,Midwest,Indiana,Online,1,24.99,0.05,23.74,10.0,13.74,Credit Card
1019464,2025-02-28,13348,Customer 13348,P1025,Yoga Mat,Sports & Outdoors,Northeast,Pennsylvania,Store,2,34.99,0.05,66.48,30.0,36.48,Credit Card
1019465,2026-04-15,14805,Customer 14805,P1016,Bluetooth Speaker,Electronics,Northeast,Massachusetts,Online,2,59.99,0.05,113.98,62.0,51.98,Mobile Pay
1019466,2026-04-04,13898,Customer 13898,P1018,Yoga Mat,Sports & Outdoors,West,Washington,Store,2,34.99,0.2,55.98,30.0,25.98,Cash
1019467,2026-06-28,10843,Customer 10843,P1023,Smart Watch,Electronics,Southeast,South Carolina,Online,2,149.99,0.15,254.98,172.0,82.98,Credit Card
1019468,2025-01-23,13825,Customer 13825,P1022,Blender,Home & Kitchen,West,Utah,Mobile App,2,69.99,0.05,132.98,72.0,60.98,Credit Card
1019469,2025-02-05,14559,Customer 14559,P1012,Yoga Mat,Sports & Outdoors,Southwest,Arizona,Online,1,34.99,0.05,33.24,15.0,18.24,Cash
1019470,2026-06-20,11953,Customer 11953,P1008,Water Bottle,Sports & Outdoors,Southeast,North Carolina,Store,1,24.99,0.05,23.74,9.5,14.24,Debit Card
1019471,2026-03-31,11216,Customer 11216,P1025,Smart Watch,Electronics,Southeast,Virginia,Store,4,149.99,0.05,569.96,344.0,225.96,Credit Card
1019472,2025-06-07,10912,Customer 10912,P1013,Dumbbell Set,Sports & Outdoors,Southwest,Arizona,Online,2,89.99,0.1,161.98,98.0,63.98,Debit Card
1019473,2025-09-21,10636,Customer 10636,P1012,Jacket,Clothing,Midwest,Illinois,Online,2,119.99,0.0,239.98,126.0,113.98,Credit Card
1019474,2026-01-19,12502,Customer 12502,P1010,Camping Tent,Sports & Outdoors,Northeast,Connecticut,Mobile App,2,179.99,0.25,269.98,192.0,77.98,Credit Card
1019475,2025-07-31,14720,Customer 14720,P1006,Wireless Mouse,Office,Southeast,Georgia,Online,1,39.99,0.15,33.99,18.0,15.99,Debit Card
1019476,2026-02-04,11415,Customer 11415,P1014,Hiking Backpack,Sports & Outdoors,West,California,Online,3,99.99,0.05,284.97,153.0,131.97,Debit Card
1019477,2026-03-04,10270,Customer 10270,P1013,T-Shirt,Clothing,Southwest,Oklahoma,Mobile App,4,24.99,0.0,99.96,40.0,59.96,Mobile Pay
1019478,2025-08-05,11576,Customer 11576,P1006,Jeans,Clothing,Midwest,Ohio,Online,1,69.99,0.0,69.99,32.0,37.99,PayPal
1019479,2025-01-20,10236,Customer 10236,P1025,Coffee Maker,Home & Kitchen,Southeast,North Carolina,Online,1,89.99,0.0,89.99,48.0,41.99,Credit Card
1019480,2025-08-13,13425,Customer 13425,P1005,Coffee Maker,Home & Kitchen,Midwest,Michigan,Online,1,89.99,0.0,89.99,48.0,41.99,Mobile Pay
1019481,2026-06-11,10496,Customer 10496,P1025,Portable Charger,Electronics,Southwest,New Mexico,Store,1,34.99,0.15,29.74,17.5,12.24,Credit Card
1019482,2025-11-23,11616,Customer 11616,P1019,Smart Watch,Electronics,Northeast,New Jersey,Store,3,149.99,0.0,449.97,258.0,191.97,Credit Card
1019483,2025-02-26,13729,Customer 13729,P1002,Camping Tent,Sports & Outdoors,West,Washington,Mobile App,2,179.99,0.0,359.98,192.0,167.98,Debit Card
1019484,2025-02-07,14016,Customer 14016,P1009,Mechanical Keyboard,Office,West,Colorado,Mobile App,1,99.99,0.1,89.99,51.0,38.99,Mobile Pay
1019485,2026-06-13,10068,Customer 10068,P1008,Mechanical Keyboard,Office,Southeast,Florida,Mobile App,2,99.99,0.15,169.98,102.0,67.98,Mobile Pay
1019486,2025-01-12,11966,Customer 11966,P1001,Air Fryer,Home & Kitchen,West,Colorado,Online,3,119.99,0.0,359.97,201.0,158.97,Credit Card
1019487,2025-01-02,11604,Customer 11604,P1021,Jacket,Clothing,Southwest,Nevada,Store,3,119.99,0.15,305.97,189.0,116.97,Mobile Pay
1019488,2026-01-30,10851,Customer 10851,P1003,Air Fryer,Home & Kitchen,Southwest,Nevada,Mobile App,3,119.99,0.0,359.97,201.0,158.97,Credit Card
1019489,2025-02-26,11213,Customer 11213,P1019,Jeans,Clothing,Northeast,Massachusetts,Online,1,69.99,0.05,66.49,32.0,34.49,PayPal
1019490,2025-10-11,12261,Customer 12261,P1019,USB-C Hub,Electronics,West,Washington,Online,2,39.99,0.05,75.98,38.0,37.98,Credit Card
1019491,2025-03-08,14000,Customer 14000,P1008,Electric Kettle,Home & Kitchen,Midwest,Michigan,Store,1,44.99,0.0,44.99,23.0,21.99,Debit Card
1019492,2026-06-30,11752,Customer 11752,P1018,Air Fryer,Home & Kitchen,West,Oregon,Mobile App,2,119.99,0.0,239.98,134.0,105.98,Mobile Pay
1019493,2025-04-18,11578,Customer 11578,P1012,Portable Charger,Electronics,Southeast,North Carolina,Mobile App,1,34.99,0.15,29.74,17.5,12.24,Mobile Pay
1019494,2025-06-13,11601,Customer 11601,P1003,Jacket,Clothing,Southeast,South Carolina,Store,2,119.99,0.15,203.98,126.0,77.98,PayPal
1019495,2025-06-08,14479,Customer 14479,P1020,Jacket,Clothing,West,Oregon,Store,4,119.99,0.0,479.96,252.0,227.96,Credit Card
1019496,2025-07-23,10998,Customer 10998,P1007,Blender,Home & Kitchen,Midwest,Illinois,Online,2,69.99,0.1,125.98,72.0,53.98,Credit Card
1019497,2025-06-24,13789,Customer 13789,P1006,T-Shirt,Clothing,Northeast,Connecticut,Online,1,24.99,0.0,24.99,10.0,14.99,PayPal
1019498,2025-12-13,11199,Customer 11199,P1021,Yoga Mat,Sports & Outdoors,West,Utah,Store,3,34.99,0.0,104.97,45.0,59.97,Mobile Pay
1019499,2025-08-20,14000,Customer 14000,P1021,Jeans,Clothing,Southeast,Georgia,Online,2,69.99,0.05,132.98,64.0,68.98,Credit Card
1019500,2026-01-11,13771,Customer 13771,P1001,T-Shirt,Clothing,West,Utah,Online,1,24.99,0.1,22.49,10.0,12.49,Credit Card
1019501,2025-10-30,11213,Customer 11213,P1016,Blender,Home & Kitchen,West,Utah,Store,1,69.99,0.0,69.99,36.0,33.99,Credit Card
1019502,2025-07-30,13823,Customer 13823,P1008,Monitor Stand,Office,Northeast,Connecticut,Mobile App,3,64.99,0.15,165.72,93.0,72.72,Credit Card
1019503,2026-03-21,10916,Customer 10916,P1013,Blender,Home & Kitchen,Midwest,Wisconsin,Online,1,69.99,0.05,66.49,36.0,30.49,Credit Card
1019504,2025-03-08,12115,Customer 12115,P1014,Cookware Set,Home & Kitchen,West,California,Store,1,129.99,0.1,116.99,72.0,44.99,Credit Card
1019505,2026-04-11,11768,Customer 11768,P1012,USB-C Hub,Electronics,West,California,Online,3,39.99,0.15,101.97,57.0,44.97,Mobile Pay
1019506,2025-02-07,11446,Customer 11446,P1020,Wireless Mouse,Office,Midwest,Michigan,Online,4,39.99,0.0,159.96,72.0,87.96,Credit Card
1019507,2025-10-15,12915,Customer 12915,P1015,Smart Watch,Electronics,Southwest,Oklahoma,Store,3,149.99,0.0,449.97,258.0,191.97,Mobile Pay
1019508,2025-01-01,13121,Customer 13121,P1015,Wireless Mouse,Office,Midwest,Wisconsin,Store,2,39.99,0.1,71.98,36.0,35.98,Debit Card
1019509,2025-11-24,14343,Customer 14343,P1003,Running Shoes,Clothing,Southeast,Florida,Online,3,109.99,0.05,313.47,174.0,139.47,Mobile Pay
1019510,2025-07-22,13301,Customer 13301,P1022,Air Fryer,Home & Kitchen,Southwest,Arizona,Mobile App,2,119.99,0.15,203.98,134.0,69.98,Credit Card
1019511,2025-03-08,11731,Customer 11731,P1024,Air Fryer,Home & Kitchen,Southeast,South Carolina,Store,3,119.99,0.05,341.97,201.0,140.97,Credit Card
1019512,2025-06-02,12753,Customer 12753,P1014,Cookware Set,Home & Kitchen,Southeast,Georgia,Store,1,129.99,0.0,129.99,72.0,57.99,Credit Card
1019513,2025-09-24,12381,Customer 12381,P1013,Mechanical Keyboard,Office,Southeast,Florida,Mobile App,1,99.99,0.0,99.99,51.0,48.99,Debit Card
1019514,2025-01-12,13771,Customer 13771,P1007,Coffee Maker,Home & Kitchen,West,Washington,Online,5,89.99,0.0,449.95,240.0,209.95,Cash
1019515,2025-08-30,13330,Customer 13330,P1022,Mechanical Keyboard,Office,Southeast,Florida,Online,3,99.99,0.05,284.97,153.0,131.97,Credit Card
1019516,2025-12-27,12104,Customer 12104,P1019,Portable Charger,Electronics,Southeast,North Carolina,Online,3,34.99,0.2,83.98,52.5,31.48,Cash
1019517,2025-04-27,12555,Customer 12555,P1020,Monitor Stand,Office,Northeast,Connecticut,Store,2,64.99,0.05,123.48,62.0,61.48,PayPal
1019518,2025-07-13,13247,Customer 13247,P1016,Mechanical Keyboard,Office,Northeast,Connecticut,Store,1,99.99,0.05,94.99,51.0,43.99,Credit Card
1019519,2025-09-02,12406,Customer 12406,P1018,Mechanical Keyboard,Office,West,Colorado,Online,2,99.99,0.25,149.98,102.0,47.98,Debit Card
1019520,2025-10-25,12564,Customer 12564,P1009,Hiking Backpack,Sports & Outdoors,Midwest,Wisconsin,Online,2,99.99,0.0,199.98,102.0,97.98,Cash
1019521,2025-12-04,11691,Customer 11691,P1011,USB-C Hub,Electronics,Southeast,South Carolina,Store,2,39.99,0.05,75.98,38.0,37.98,PayPal
1019522,2026-04-17,11595,Customer 11595,P1013,Office Chair,Office,West,California,Online,1,229.99,0.0,229.99,135.0,94.99,Debit Card
1019523,2026-01-24,13850,Customer 13850,P1014,Coffee Maker,Home & Kitchen,Northeast,Pennsylvania,Online,2,89.99,0.0,179.98,96.0,83.98,Debit Card
1019524,2025-07-18,10656,Customer 10656,P1013,Camping Tent,Sports & Outdoors,Midwest,Illinois,Online,1,179.99,0.05,170.99,96.0,74.99,Debit Card
1019525,2026-04-13,11563,Customer 11563,P1006,Portable Charger,Electronics,West,Washington,Store,3,34.99,0.1,94.47,52.5,41.97,Credit Card
1019526,2025-04-29,10947,Customer 10947,P1020,Office Chair,Office,Southwest,New Mexico,Online,3,229.99,0.0,689.97,405.0,284.97,Credit Card
1019527,2026-03-09,11011,Customer 11011,P1007,Cookware Set,Home & Kitchen,Southeast,North Carolina,Store,2,129.99,0.0,259.98,144.0,115.98,Debit Card
1019528,2025-06-01,12455,Customer 12455,P1017,Camping Tent,Sports & Outdoors,Southwest,Texas,Store,1,179.99,0.1,161.99,96.0,65.99,Cash
1019529,2025-08-02,10864,Customer 10864,P1012,Mechanical Keyboard,Office,Midwest,Indiana,Mobile App,3,99.99,0.1,269.97,153.0,116.97,Debit Card
1019530,2025-01-22,11000,Customer 11000,P1006,Mechanical Keyboard,Office,Southwest,Oklahoma,Online,4,99.99,0.1,359.96,204.0,155.96,Mobile Pay
1019531,2026-05-01,14534,Customer 14534,P1001,Office Chair,Office,Southeast,Virginia,Store,1,229.99,0.0,229.99,135.0,94.99,Cash
1019532,2025-05-03,14814,Customer 14814,P1002,Jacket,Clothing,West,Colorado,Store,3,119.99,0.05,341.97,189.0,152.97,Credit Card
1019533,2025-01-25,12286,Customer 12286,P1001,Smart Watch,Electronics,Midwest,Michigan,Online,1,149.99,0.1,134.99,86.0,48.99,Credit Card
1019534,2026-05-08,11808,Customer 11808,P1022,Coffee Maker,Home & Kitchen,Southwest,New Mexico,Online,1,89.99,0.15,76.49,48.0,28.49,Credit Card
1019535,2026-06-09,12838,Customer 12838,P1019,Air Fryer,Home & Kitchen,West,California,Online,4,119.99,0.0,479.96,268.0,211.96,Mobile Pay
1019536,2025-03-10,10776,Customer 10776,P1019,Air Fryer,Home & Kitchen,West,Colorado,Store,1,119.99,0.1,107.99,67.0,40.99,PayPal
1019537,2026-04-10,11379,Customer 11379,P1023,Desk Lamp,Office,Southwest,Oklahoma,Store,1,49.99,0.1,44.99,24.0,20.99,Mobile Pay
1019538,2025-06-30,14665,Customer 14665,P1020,Hiking Backpack,Sports & Outdoors,Southeast,North Carolina,Online,1,99.99,0.0,99.99,51.0,48.99,Debit Card
1019539,2026-03-04,10273,Customer 10273,P1012,Desk Lamp,Office,Northeast,New York,Online,2,49.99,0.15,84.98,48.0,36.98,Mobile Pay
1019540,2025-03-12,14196,Customer 14196,P1008,Wireless Headphones,Electronics,Midwest,Ohio,Store,2,79.99,0.15,135.98,84.0,51.98,Credit Card
1019541,2025-01-14,14492,Customer 14492,P1009,Monitor Stand,Office,Northeast,New York,Mobile App,2,64.99,0.15,110.48,62.0,48.48,Credit Card
1019542,2025-02-02,11257,Customer 11257,P1010,Electric Kettle,Home & Kitchen,Southwest,Nevada,Store,4,44.99,0.0,179.96,92.0,87.96,Debit Card
1019543,2026-03-01,12506,Customer 12506,P1020,Wireless Mouse,Office,Southwest,Nevada,Mobile App,1,39.99,0.0,39.99,18.0,21.99,PayPal
1019544,2025-07-26,13341,Customer 13341,P1005,Wireless Mouse,Office,Midwest,Illinois,Store,4,39.99,0.0,159.96,72.0,87.96,Mobile Pay
1019545,2025-04-18,10965,Customer 10965,P1009,Jacket,Clothing,Northeast,Pennsylvania,Store,1,119.99,0.1,107.99,63.0,44.99,Mobile Pay
1019546,2026-03-26,13611,Customer 13611,P1015,Hiking Backpack,Sports & Outdoors,West,Washington,Store,1,99.99,0.05,94.99,51.0,43.99,PayPal
1019547,2025-08-06,14589,Customer 14589,P1015,Portable Charger,Electronics,Midwest,Wisconsin,Mobile App,1,34.99,0.0,34.99,17.5,17.49,Credit Card
1019548,2025-01-21,12471,Customer 12471,P1019,T-Shirt,Clothing,Midwest,Indiana,Online,3,24.99,0.1,67.47,30.0,37.47,PayPal
1019549,2026-03-30,14310,Customer 14310,P1019,Dumbbell Set,Sports & Outdoors,Midwest,Wisconsin,Online,2,89.99,0.0,179.98,98.0,81.98,Credit Card
1019550,2026-01-10,12942,Customer 12942,P1023,Coffee Maker,Home & Kitchen,Northeast,Pennsylvania,Online,2,89.99,0.1,161.98,96.0,65.98,PayPal
1019551,2026-01-01,10124,Customer 10124,P1022,Hoodie,Clothing,Southwest,Texas,Mobile App,2,54.99,0.2,87.98,50.0,37.98,Credit Card
1019552,2025-01-28,14216,Customer 14216,P1009,Smart Watch,Electronics,Northeast,Massachusetts,Store,2,149.99,0.05,284.98,172.0,112.98,PayPal
1019553,2025-04-02,12467,Customer 12467,P1024,Mechanical Keyboard,Office,Midwest,Wisconsin,Store,1,99.99,0.1,89.99,51.0,38.99,Credit Card
